,URL,ingredient
6,https://www.allrecipes.com/recipe/74174/all-around-good-smoothie/,1/2 cup frozen strawberries
0,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,2 1/2 cups white sugar
1,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,1 cup shortening
2,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,3 eggs
3,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,1 1/2 cups mashed bananas
4,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,3 cups all-purpose flour
5,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,1 1/4 cups buttermilk
6,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,1 1/2 teaspoons baking soda
7,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,1 1/2 teaspoons baking powder
8,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,1 teaspoon vanilla extract
9,https://www.allrecipes.com/recipe/6777/banana-nut-bread-i/,1/2 cup chopped walnuts
0,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1 cup packed brown sugar
1,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,"1/3 cup butter, melted"
2,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,2 tablespoons light corn syrup
3,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1/3 cup chopped pecans
4,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,12 (3/4 inch thick) slices French bread
5,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1 teaspoon grated orange zest
6,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1 cup fresh orange juice
7,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1/2 cup 2% milk
8,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,3 tablespoons white sugar
9,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1 teaspoon ground cinnamon
10,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1 teaspoon vanilla extract
11,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,3 egg whites
12,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,2 eggs
13,https://www.allrecipes.com/recipe/76278/orange-pecan-french-toast/,1 tablespoon confectioners' sugar for dusting
0,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1 1/2 cups old-fashioned oatmeal
1,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1 1/2 cups whole wheat flour
2,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,2 teaspoons baking soda
3,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1 teaspoon baking powder
4,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1/2 teaspoon salt
5,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1 1/2 cups buttermilk
6,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1 cup milk
7,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1/4 cup vegetable oil
8,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1 egg
9,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,1/3 cup sugar
10,https://www.allrecipes.com/recipe/57606/grain-and-nut-whole-wheat-pancakes/,3 tablespoons chopped walnuts (optional)
0,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,"1/4 cup butter, melted"
1,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,1 egg
2,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,1 cup milk
3,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,1 cup shredded tart apple
4,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,1 1/4 cups all-purpose flour
5,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,1 1/4 teaspoons baking powder
6,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,1/4 teaspoon ground cinnamon
7,https://www.allrecipes.com/recipe/23095/veronicas-apple-pancakes/,1 tablespoon white sugar
0,https://www.allrecipes.com/recipe/90329/groovy-green-smoothie/,"1 banana, cut in chunks"
1,https://www.allrecipes.com/recipe/90329/groovy-green-smoothie/,1 cup grapes
2,https://www.allrecipes.com/recipe/90329/groovy-green-smoothie/,1 (6 ounce) tub vanilla yogurt
3,https://www.allrecipes.com/recipe/90329/groovy-green-smoothie/,"1/2 apple, cored and chopped"
4,https://www.allrecipes.com/recipe/90329/groovy-green-smoothie/,1 1/2 cups fresh spinach leaves
0,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,"1/2 cup butter, softened"
1,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,1 cup white sugar
2,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,2 eggs
3,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,1/2 cup peanut butter
4,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,"2 bananas, mashed"
5,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,2 cups all-purpose flour
6,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,1 teaspoon baking soda
7,https://www.allrecipes.com/recipe/17013/banana-peanut-butter-bread/,1/2 cup chopped walnuts
0,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,2 eggs
1,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,"2 slices ham, chopped (optional)"
2,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,1/2 cup shredded Cheddar cheese
3,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,1 tablespoon chopped onion (optional)
4,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,1 tablespoon chopped green bell pepper (optional)
5,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,2 tablespoons chopped fresh tomato (optional)
6,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,1 tablespoon chunky salsa (optional)
7,https://www.allrecipes.com/recipe/85107/omelet-in-a-bag/,"2 fresh mushrooms, sliced (optional)"
0,https://www.allrecipes.com/recipe/54117/individual-baked-eggs/,1 slice bacon
1,https://www.allrecipes.com/recipe/54117/individual-baked-eggs/,1 teaspoon melted butter
2,https://www.allrecipes.com/recipe/54117/individual-baked-eggs/,1 egg
3,https://www.allrecipes.com/recipe/54117/individual-baked-eggs/,1/4 slice Cheddar cheese
0,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,3/4 pound sweet potatoes
1,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,1 1/2 cups all-purpose flour
2,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,3 1/2 teaspoons baking powder
3,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,1 teaspoon salt
4,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,1/2 teaspoon ground nutmeg
5,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,"2 eggs, beaten"
6,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,1 1/2 cups milk
7,https://www.allrecipes.com/recipe/36168/louisiana-sweet-potato-pancakes/,"1/4 cup butter, melted"
0,https://www.allrecipes.com/recipe/20690/baked-omelet-roll/,6 eggs
1,https://www.allrecipes.com/recipe/20690/baked-omelet-roll/,1 cup milk
2,https://www.allrecipes.com/recipe/20690/baked-omelet-roll/,1/2 cup all-purpose flour
3,https://www.allrecipes.com/recipe/20690/baked-omelet-roll/,1/2 teaspoon salt
4,https://www.allrecipes.com/recipe/20690/baked-omelet-roll/,1/4 teaspoon ground black pepper
5,https://www.allrecipes.com/recipe/20690/baked-omelet-roll/,1 cup shredded Cheddar cheese
0,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,1 recipe pastry for a 9 inch single crust pie
1,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,6 slices bacon
2,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,"1 onion, chopped"
3,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,"3 eggs, beaten"
4,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,1 1/2 cups milk
5,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,1/4 teaspoon salt
6,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,1 1/2 cups shredded Swiss cheese
7,https://www.allrecipes.com/recipe/21544/quiche-lorraine-i/,1 tablespoon all-purpose flour
0,https://www.allrecipes.com/recipe/21484/peanut-butter-and-banana-french-toast/,1 egg
1,https://www.allrecipes.com/recipe/21484/peanut-butter-and-banana-french-toast/,1 dash vanilla extract
2,https://www.allrecipes.com/recipe/21484/peanut-butter-and-banana-french-toast/,2 tablespoons creamy peanut butter
3,https://www.allrecipes.com/recipe/21484/peanut-butter-and-banana-french-toast/,2 slices bread
4,https://www.allrecipes.com/recipe/21484/peanut-butter-and-banana-french-toast/,"1 small banana, sliced"
5,https://www.allrecipes.com/recipe/21484/peanut-butter-and-banana-french-toast/,2 tablespoons butter
0,https://www.allrecipes.com/recipe/20746/country-quiche/,8 slices bacon
1,https://www.allrecipes.com/recipe/20746/country-quiche/,"1 small onion, chopped"
2,https://www.allrecipes.com/recipe/20746/country-quiche/,4 eggs
3,https://www.allrecipes.com/recipe/20746/country-quiche/,2 tablespoons milk
4,https://www.allrecipes.com/recipe/20746/country-quiche/,2 tablespoons all-purpose flour
5,https://www.allrecipes.com/recipe/20746/country-quiche/,1 teaspoon dried parsley
6,https://www.allrecipes.com/recipe/20746/country-quiche/,1/4 teaspoon dried thyme
7,https://www.allrecipes.com/recipe/20746/country-quiche/,salt and pepper to taste
8,https://www.allrecipes.com/recipe/20746/country-quiche/,1 (9 inch) unbaked pie crust
9,https://www.allrecipes.com/recipe/20746/country-quiche/,1/4 cup shredded mozzarella cheese
10,https://www.allrecipes.com/recipe/20746/country-quiche/,1/2 cup shredded Cheddar cheese
